EstacaoCodigo;NivelConsistencia;Data;TipoMedicaoChuvas;Maxima;Total;DiaMaxima;NumDiasDeChuva;MaximaStatus;TotalStatus;NumDiasDeChuvaStatus;TotalAnual;TotalAnualStatus;Chuva01;Chuva02;Chuva03;Chuva04;Chuva05;Chuva06;Chuva07;Chuva08;Chuva09;Chuva10;Chuva11;Chuva12;Chuva13;Chuva14;Chuva15;Chuva16;Chuva17;Chuva18;Chuva19;Chuva20;Chuva21;Chuva22;Chuva23;Chuva24;Chuva25;Chuva26;Chuva27;Chuva28;Chuva29;Chuva30;Chuva31;Chuva01Status;Chuva02Status;Chuva03Status;Chuva04Status;Chuva05Status;Chuva06Status;Chuva07Status;Chuva08Status;Chuva09Status;Chuva10Status;Chuva11Status;Chuva12Status;Chuva13Status;Chuva14Status;Chuva15Status;Chuva16Status;Chuva17Status;Chuva18Status;Chuva19Status;Chuva20Status;Chuva21Status;Chuva22Status;Chuva23Status;Chuva24Status;Chuva25Status;Chuva26Status;Chuva27Status;Chuva28Status;Chuva29Status;Chuva30Status;Chuva31Status;Ano
1547006;1;1967-05-01;1;0.6;1.1;3.0;2.0;1;1;0;1287.1;1.0;0.0;0.0;0.6;0.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1.0;1.0;1.0;1967
1547006;1;1967-04-01;1;49.9;185.7;13.0;13.0;1;1;0;1287.1;1.0;0.0;0.0;0.0;0.0;19.5;9.1;0.0;0.0;0.0;7.7;20.0;3.0;49.9;9.9;7.8;31.5;14.4;0.5;0.0;0.0;0.0;1.2;0.0;0.0;11.2;0.0;0.0;0.0;0.0;0.0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1.0;1.0;0.0;1967
1547006;1;1967-03-01;1;50.2;168.2;26.0;14.0;1;1;0;1287.1;1.0;0.0;0.0;0.0;0.0;17.8;0.0;0.0;1.0;30.7;11.5;9.0;0.0;0.5;0.0;10.3;12.6;14.3;5.0;0.2;0.0;0.0;0.0;3.7;0.0;1.4;50.2;0.0;0.0;0.0;0.0;0.0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1.0;1.0;1.0;1967
1547006;1;1967-02-01;1;48.0;253.7;4.0;23.0;1;1;0;1287.1;1.0;25.3;0.2;0.2;48.0;7.6;2.8;2.8;3.9;30.0;5.4;8.8;0.0;0.5;34.9;1.2;0.7;0.0;4.0;17.1;0.0;0.8;31.7;0.1;0.0;25.0;0.0;1.7;1.0;;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0.0;0.0;0.0;1967
1547006;1;1967-01-01;1;28.2;138.0;5.0;20.0;1;1;0;1287.1;1.0;0.0;0.0;0.0;1.5;28.2;14.2;10.7;8.8;1.1;7.4;26.2;0.0;0.0;9.6;0.0;5.1;0.0;0.3;0.7;0.3;0.0;0.0;1.7;0.4;0.0;0.0;10.0;8.6;0.1;2.5;0.6;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1.0;1.0;1.0;1967
1547006;1;1966-12-01;1;34.1;236.0;21.0;22.0;1;1;0;1798.0;1.0;0.5;10.5;0.0;0.0;9.8;0.0;0.0;0.0;0.8;0.0;2.7;9.5;8.9;4.8;0.1;11.0;0.0;27.6;2.5;5.2;34.1;8.7;12.4;9.8;25.6;19.3;22.5;0.0;0.0;4.9;4.8;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1.0;1.0;1.0;1966
1547006;1;1966-11-01;1;50.0;237.7;18.0;20.0;1;1;0;1798.0;1.0;28.8;1.3;8.3;0.0;1.7;1.2;25.2;13.2;0.0;0.0;1.1;9.6;5.7;0.7;5.3;0.0;0.0;50.0;38.5;15.5;3.1;1.6;0.0;0.0;0.0;0.0;22.9;0.0;1.4;2.6;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1.0;1.0;0.0;1966
1547006;1;1966-10-01;1;38.7;160.2;8.0;21.0;1;1;0;1798.0;1.0;0.0;0.0;0.0;8.5;0.0;0.0;0.0;38.7;1.6;5.2;0.5;33.0;4.3;0.0;0.0;0.0;11.1;3.4;3.6;0.8;1.4;1.9;1.5;1.3;9.3;4.3;3.9;23.9;0.9;1.1;0.0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1.0;1.0;1.0;1966
1547006;1;1966-09-01;1;40.6;63.0;29.0;8.0;1;1;0;1798.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.3;9.2;5.2;1.0;0.0;0.0;0.0;0.0;0.2;2.8;40.6;3.7;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1.0;1.0;0.0;1966
1547006;1;1966-08-01;1;0.0;0.0;1.0;;1;1;0;1798.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1.0;1.0;1.0;1966
1547006;1;1966-07-01;1;0.0;0.0;1.0;;1;1;0;1798.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1.0;1.0;1.0;1966
1547006;1;1966-06-01;1;0.0;0.0;1.0;;1;1;0;1798.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1.0;1.0;0.0;1966
1547006;1;1966-05-01;1;26.1;72.4;14.0;13.0;1;1;0;1798.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;8.9;1.2;0.0;6.7;0.6;26.1;8.1;6.2;0.6;0.0;0.0;0.0;0.2;9.3;3.1;0.3;1.1;0.0;0.0;0.0;0.0;0.0;0.0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1.0;1.0;1.0;1966
1547006;1;1966-04-01;1;51.3;187.5;4.0;8.0;1;1;0;1798.0;1.0;16.0;3.2;45.4;51.3;8.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;28.0;35.0;0.0;0.0;0.4;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1.0;1.0;0.0;1966
1547006;1;1966-03-01;1;47.2;164.5;12.0;9.0;1;1;0;1798.0;1.0;2.0;4.3;0.0;0.0;0.0;29.0;11.7;20.7;1.6;0.0;0.0;47.2;36.3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;11.7;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1.0;1.0;1.0;1966
1547006;1;1966-02-01;1;79.9;333.5;3.0;14.0;1;1;0;1798.0;1.0;35.0;15.6;79.9;14.1;3.2;3.6;18.4;58.5;57.1;2.4;13.2;3.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.6;0.0;26.7;;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0.0;0.0;0.0;1966
1547006;1;1966-01-01;1;87.7;343.2;16.0;20.0;1;1;0;1798.0;1.0;14.1;0.8;0.0;3.2;1.9;0.0;13.0;1.3;16.7;5.7;34.4;20.8;46.0;0.0;1.8;87.7;3.5;0.0;0.0;0.0;0.0;0.0;4.7;28.5;0.0;0.0;0.0;17.4;15.1;6.3;20.3;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1.0;1.0;1.0;1966
1547006;1;1965-12-01;1;31.6;186.6;31.0;17.0;1;1;0;2316.9;1.0;0.0;0.0;9.0;2.6;22.5;6.4;8.2;4.2;6.1;0.0;0.0;11.7;17.1;1.2;0.0;1.5;7.1;0.0;0.0;0.0;0.0;0.0;0.0;26.0;0.0;13.4;10.9;0.0;7.1;0.0;31.6;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1.0;1.0;1.0;1965
1547006;1;1965-11-01;1;125.4;511.2;22.0;20.0;1;1;0;2316.9;1.0;0.0;0.0;3.8;0.0;0.0;0.0;0.0;1.0;12.5;0.0;39.2;8.3;30.8;61.2;28.2;4.9;15.7;2.1;25.5;6.1;84.1;125.4;37.3;0.0;0.3;2.1;0.4;22.3;0.0;0.0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1.0;1.0;0.0;1965
1547006;1;1965-10-01;1;70.6;377.8;14.0;22.0;1;1;0;2316.9;1.0;1.1;3.8;0.0;0.0;0.0;0.0;0.0;0.0;17.1;1.8;2.6;16.9;4.0;70.6;53.8;31.4;17.2;0.0;4.7;0.0;22.5;2.8;11.0;0.8;0.0;50.0;0.5;0.4;9.4;20.0;35.4;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1.0;1.0;1.0;1965
1547006;1;1965-09-01;1;30.0;40.9;27.0;4.0;1;1;0;2316.9;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.8;0.0;30.0;8.8;0.3;0.0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1.0;1.0;0.0;1965
1547006;1;1965-08-01;1;0.0;0.0;1.0;;1;1;0;2316.9;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1.0;1.0;1.0;1965
1547006;1;1965-07-01;1;13.9;33.5;10.0;5.0;1;1;0;2316.9;1.0;0.0;0.0;0.0;0.0;0.0;2.7;0.0;1.4;0.0;13.9;3.3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;12.2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1.0;1.0;1.0;1965
1547006;1;1965-06-01;1;10.1;10.7;23.0;2.0;1;1;0;2316.9;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;10.1;0.0;0.0;0.0;0.6;0.0;0.0;0.0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1.0;1.0;0.0;1965
1547006;1;1965-05-01;1;1.6;1.6;1.0;1.0;1;1;0;2316.9;1.0;1.6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1.0;1.0;1.0;1965
1547006;1;1965-04-01;1;63.4;167.9;19.0;15.0;1;1;0;2316.9;1.0;7.8;0.0;0.8;25.0;0.0;40.3;3.4;0.0;0.8;1.0;7.4;2.5;7.5;1.1;1.3;0.0;0.0;3.5;63.4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.1;0.0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1.0;1.0;0.0;1965
1547006;1;1965-03-01;1;124.6;418.0;26.0;20.0;1;1;0;2316.9;1.0;0.0;0.0;0.0;0.2;19.7;37.7;32.1;17.1;0.8;3.7;2.2;74.2;24.3;0.0;3.8;27.2;16.6;0.0;5.4;0.0;4.4;3.0;13.7;0.0;0.0;124.6;0.3;7.0;0.0;0.0;0.0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1.0;1.0;1.0;1965
1547006;1;1965-02-01;1;57.0;253.8;25.0;20.0;1;1;0;2316.9;1.0;22.9;6.5;45.3;2.5;0.0;1.9;3.1;18.0;3.0;0.0;22.0;0.0;0.0;9.6;17.1;3.7;1.2;0.0;8.0;0.7;0.8;0.0;0.0;20.6;57.0;1.3;8.6;0.0;;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0.0;0.0;0.0;1965
1547006;1;1965-01-01;1;52.8;314.9;9.0;24.0;1;1;0;2316.9;1.0;30.3;51.4;0.0;2.8;1.4;2.1;3.9;4.7;52.8;6.0;0.0;0.0;0.0;0.0;10.0;0.0;3.0;27.5;0.9;21.5;10.5;1.9;0.5;0.2;23.0;27.8;0.4;0.0;8.2;8.6;15.5;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1.0;1.0;1.0;1965
1547006;1;1964-12-01;1;73.0;284.3;5.0;18.0;1;1;0;1446.8;1.0;0.0;0.0;0.4;12.0;73.0;37.2;7.4;65.1;1.4;4.0;4.9;0.4;11.9;3.0;0.0;0.0;0.0;0.0;0.0;48.1;0.0;3.7;1.0;5.8;0.0;1.0;0.0;0.0;0.0;4.0;0.0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1.0;1.0;1.0;1964
1547006;1;1964-11-01;1;33.0;239.8;14.0;23.0;1;1;0;1446.8;1.0;0.8;12.3;0.0;23.3;3.4;3.0;7.2;5.7;15.0;6.4;0.0;0.0;0.0;33.0;7.9;3.3;0.0;12.8;17.7;23.2;1.9;0.4;8.7;0.0;4.4;10.7;1.1;29.2;8.4;0.0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1.0;1.0;0.0;1964
1547006;1;1964-10-01;1;28.1;156.1;25.0;22.0;1;1;0;1446.8;1.0;0.3;0.0;0.0;7.7;6.5;2.7;24.7;4.9;0.8;0.5;8.0;6.4;5.2;0.0;7.8;0.0;0.0;0.4;0.0;0.4;0.0;16.4;5.6;1.7;28.1;0.0;7.0;3.1;0.0;11.5;6.4;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1.0;1.0;1.0;1964
1547006;1;1964-09-01;1;22.0;48.5;29.0;5.0;1;1;0;1446.8;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;12.4;6.9;0.7;6.5;22.0;0.0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1.0;1.0;0.0;1964
1547006;1;1964-08-01;1;0.0;0.0;1.0;;1;1;0;1446.8;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1.0;1.0;1.0;1964
1547006;1;1964-07-01;1;16.6;42.5;18.0;5.0;1;1;0;1446.8;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;16.6;11.9;2.3;0.0;0.0;0.0;0.0;11.6;0.1;0.0;0.0;0.0;0.0;0.0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1.0;1.0;1.0;1964
1547006;1;1964-06-01;1;2.6;2.6;8.0;1.0;1;1;0;1446.8;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1.0;1.0;0.0;1964
1547006;1;1964-05-01;1;44.9;103.8;6.0;8.0;1;1;0;1446.8;1.0;4.3;7.4;0.0;0.0;0.0;44.9;0.0;0.0;0.0;0.0;0.0;0.0;3.3;20.2;0.0;0.0;0.0;0.0;6.4;15.0;2.3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1.0;1.0;1.0;1964
1547006;1;1964-04-01;1;29.6;45.9;2.0;6.0;1;1;0;1446.8;1.0;3.7;29.6;0.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2;10.9;0.0;1.0;0.0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1.0;1.0;0.0;1964
1547006;1;1964-03-01;1;38.7;124.2;30.0;9.0;1;1;0;1446.8;1.0;0.0;1.3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.9;19.7;0.0;17.9;0.0;0.0;0.0;0.0;0.0;0.0;14.3;0.2;18.3;0.0;38.7;8.9;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1.0;1.0;1.0;1964
1547006;1;1964-02-01;1;33.0;180.9;19.0;20.0;1;1;0;1446.8;1.0;6.8;0.0;2.8;3.8;11.4;18.0;0.0;0.0;0.6;30.7;12.0;5.4;0.0;5.0;23.7;1.4;0.0;5.2;33.0;0.7;10.7;0.1;4.5;0.0;1.9;3.2;0.0;0.0;0.0;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1.0;0.0;0.0;1964
1547006;1;1964-01-01;1;33.2;218.2;5.0;28.0;1;1;0;1446.8;1.0;6.0;2.0;0.7;2.5;33.2;1.4;6.4;1.7;4.6;0.5;2.8;6.4;7.4;8.7;18.8;0.3;1.1;3.0;19.9;19.6;6.0;13.9;12.2;0.7;0.0;12.9;0.0;20.2;5.2;0.1;0.0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1.0;1.0;1.0;1964
1547006;1;1963-12-01;1;57.2;159.0;21.0;12.0;1;1;0;823.8;1.0;0.0;0.0;0.0;0.0;10.4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;12.8;0.0;1.1;0.0;28.5;1.3;14.2;57.2;3.9;0.0;0.0;0.0;0.0;0.0;0.3;9.9;17.1;2.3;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1.0;1.0;1.0;1963
1547006;1;1963-11-01;1;51.2;118.4;14.0;10.0;1;1;0;823.8;1.0;6.7;1.2;0.9;0.2;0.0;0.0;0.0;0.0;0.0;1.2;32.6;0.0;5.3;51.2;0.0;0.0;18.6;0.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1.0;1.0;0.0;1963
1547006;1;1963-10-01;1;22.9;42.0;15.0;6.0;1;1;0;823.8;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;22.9;0.0;0.0;0.0;5.9;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.2;0.1;0.5;0.0;10.4;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1.0;1.0;1.0;1963
1547006;1;1963-09-01;1;0.0;0.0;1.0;;1;1;0;823.8;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1.0;1.0;0.0;1963
1547006;1;1963-08-01;1;0.0;0.0;1.0;;1;1;0;823.8;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1.0;1.0;1.0;1963
1547006;1;1963-07-01;1;0.0;0.0;1.0;;1;1;0;823.8;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1.0;1.0;1.0;1963
1547006;1;1963-06-01;1;0.0;0.0;1.0;;1;1;0;823.8;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1.0;1.0;0.0;1963
1547006;1;1963-05-01;1;1.0;1.0;4.0;1.0;1;1;0;823.8;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1.0;1.0;1.0;1963
1547006;1;1963-04-01;1;68.9;131.9;20.0;11.0;1;1;0;823.8;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.2;10.7;0.9;0.3;4.4;0.0;20.9;0.0;0.0;3.7;68.9;0.8;0.0;0.0;0.0;0.0;0.0;15.0;0.0;5.1;0.0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1.0;1.0;0.0;1963
1547006;1;1963-03-01;1;9.4;14.4;21.0;4.0;1;1;0;823.8;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;9.4;4.0;0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1.0;1.0;1.0;1963
1547006;1;1963-02-01;1;66.2;249.9;14.0;20.0;1;1;0;823.8;1.0;0.3;4.6;17.8;25.4;19.2;17.1;0.6;16.7;9.5;1.2;1.3;19.0;17.1;66.2;20.5;0.3;0.3;0.0;0.0;3.2;6.4;3.2;0.0;0.0;0.0;0.0;0.0;0.0;;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0.0;0.0;0.0;1963
1547006;1;1963-01-01;1;45.5;107.2;5.0;16.0;1;1;0;823.8;1.0;0.0;0.0;2.4;4.2;45.5;14.2;4.2;0.0;1.0;0.3;0.0;0.0;0.0;0.0;0.3;0.0;0.0;9.7;0.0;0.0;0.0;8.2;1.3;1.4;13.5;0.1;0.0;0.6;0.0;0.0;0.3;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1.0;1.0;1.0;1963
1547006;1;1962-12-01;1;35.7;231.1;14.0;27.0;1;1;0;1633.4;1.0;0.0;0.0;2.0;5.4;21.6;15.0;1.4;4.3;10.7;5.8;0.8;6.1;21.2;35.7;16.8;13.0;8.2;3.9;5.6;2.7;1.8;0.3;5.8;0.0;0.1;0.8;5.4;23.0;2.1;0.0;11.6;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1.0;1.0;1.0;1962
1547006;1;1962-11-01;1;48.9;298.2;29.0;20.0;1;1;0;1633.4;1.0;48.8;8.0;0.0;0.2;6.2;6.5;3.2;3.9;25.2;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;9.7;15.5;42.4;7.5;13.8;1.7;0.0;6.7;30.0;48.9;16.0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1.0;1.0;0.0;1962
1547006;1;1962-10-01;1;39.8;212.4;29.0;18.0;1;1;0;1633.4;1.0;0.0;14.9;25.2;0.8;0.0;0.0;5.4;0.0;0.0;1.6;0.5;12.5;0.6;28.0;0.0;0.3;0.0;0.0;0.0;0.0;25.1;9.5;0.0;0.0;4.5;34.6;1.2;0.0;39.8;3.2;4.7;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1.0;1.0;1.0;1962
